Traffic Report ID,Published Date,Issue Reported,Location,Latitude,Longitude,Address,Status,Status Date
DEE280AB1D93172B099C842F680A8E40E389C4C6_1575647462,12/06/2019 03:51:02 PM +0000,COLLISION,"(30.440731,-97.667765)",30.440731,-97.667765,W WELLS BRANCH PKWY & N IH 35 SVRD NB,ARCHIVED,12/06/2019 04:15:05 PM +0000
AC711C0E8B83BE520E19D176CE432689B1E309DA_1646862450,03/09/2022 09:47:30 PM +0000,Traffic Hazard,"(30.234103,-97.722846)",30.234103,-97.72284599999999,S Pleasant Valley Rd & E Riverside Dr,ARCHIVED,03/09/2022 10:50:03 PM +0000
77639F5342DDFDDB38AA932CD45BA9997A1DCF79_1559153191,05/29/2019 06:06:31 PM +0000,Traffic Hazard,"(30.297488,-97.718037)",30.297488,-97.718037,4000 N IH 35 SB,ARCHIVED,05/29/2019 07:15:14 PM +0000
5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1648472494,03/28/2022 01:01:34 PM +0000,Traffic Hazard,"(30.048022,-97.642939)",30.048021999999996,-97.642939,CAMINO REAL & CALDER RD,ARCHIVED,03/28/2022 01:45:03 PM +0000
6F510F4A180384CE18F926AB595E20AE16FA1E2E_1610550155,01/13/2021 03:02:35 PM +0000,Traffic Hazard,"(30.392617,-97.746188)",30.392616999999998,-97.746188,Research Blvd Nb & N Cap Tx To Research Nb Ramp,ARCHIVED,01/13/2021 03:30:04 PM +0000
A1F9EBB629D421DA846278DBDDDACB353598EBFF_1537839155,09/25/2018 01:32:35 AM +0000,Traffic Hazard,"(30.221462,-97.622824)",30.221462,-97.622824,S Sh 130 Sb & Harold Green To S 130 Sb Ramp,ARCHIVED,09/25/2018 01:45:03 AM +0000
0CF1E822BDEEE81C31642D73DF2A5DB1ABCDB07A_1518066526000,02/08/2018 05:08:00 AM +0000,Traffic Hazard,"(30.312309,-97.735547)",30.312309000000003,-97.735547,801 - 917 W 45TH ST,ARCHIVED,02/08/2018 11:20:00 AM +0000
D584553119A41BDAF5910302B5C7771774ABCD4D_1540505036,10/25/2018 10:03:56 PM +0000,COLLISION,"(30.351335,-97.452344)",30.351335,-97.452344,16423-16733 E US 290 HWY EB,ARCHIVED,10/26/2018 12:25:02 AM +0000
ADEFDF1D5AF74D813709062BC4C8260DF5B485F7_1554261249,04/03/2019 03:14:09 AM +0000,Traffic Hazard,"(30.273699,-97.634724)",30.273699,-97.634724,8600-9025 Fm 969 Rd,ARCHIVED,04/03/2019 03:25:04 AM +0000
9D7AEF07BC006AA9B97D1E2E2E6A332523715C7E_1574526593,11/23/2019 04:29:53 PM +0000,Traffic Hazard,"(30.26637,-97.625009)",30.266370000000002,-97.62500899999999,10100-10507 Fm 969 Rd,ARCHIVED,11/23/2019 04:50:04 PM +0000
FED029A9A41FEB8E4AD1871EF9B4E1761CD1DAB6_1630849852,09/05/2021 01:50:52 PM +0000,Traffic Hazard,"(30.373584,-97.727041)",30.373584,-97.727041,9011-9099 Research Blvd Nb,ARCHIVED,09/05/2021 02:20:03 PM +0000
D9B55863436F0FDA0DB648E8B219654141FC8270_1570107723,10/03/2019 01:02:03 PM +0000,Traffic Hazard,"(30.345813,-97.677475)",30.345813,-97.677475,Ferguson Ln & Cameron Rd,ARCHIVED,10/03/2019 02:25:04 PM +0000
ADB38019446C733C064840E350C72C0A9FA975CB_1614219165,02/25/2021 02:12:45 AM +0000,COLLISION,"(30.462985,-97.597557)",30.462984999999996,-97.597557,1900-2417 Fm 685 Rd,ARCHIVED,02/25/2021 02:25:03 AM +0000
C18599781823E7340AFF1F2B4D728F0FEBDEC4A6_1514042640000,12/23/2017 03:24:00 PM +0000,COLLISION,"(30.237505,-97.5735)",30.237505,-97.5735,4500-4535 Kind Way,ARCHIVED,12/23/2017 05:10:00 PM +0000
8545019B082C565916F738AAAE5A8ADD78270A3F_1649168752,04/05/2022 02:25:52 PM +0000,COLLISION,"(30.146092,-97.653456)",30.146092,-97.653456,11717 MC ANGUS RD,ARCHIVED,04/05/2022 02:35:03 PM +0000
9304739C29A855AF7DDB1CFC420CB7CF57726E00_1536271748,09/06/2018 10:09:08 PM +0000,Traffic Hazard,"(30.212175,-97.711589)",30.212175,-97.711589,6300-7139 E BEN WHITE BLVD EB,ARCHIVED,09/06/2018 10:50:03 PM +0000
1779E398E459464E06C5BC073DF31D628117B618_1637788026,11/24/2021 09:07:06 PM +0000,COLLISION,"(30.2418,-98.018598)",30.2418,-98.018598,FITZHUGH RD & PRESLAR CIR,ARCHIVED,11/24/2021 09:20:03 PM +0000
CBF66D9068A45E5BAB15D71763BE5BFF61B52C19_1634426326,10/16/2021 11:18:46 PM +0000,COLLISION,"(30.34965,-97.519353)",30.34965,-97.51935300000001,13000-13123 E US 290 HWY EB,ARCHIVED,10/17/2021 12:25:03 AM +0000
415D2E4353963C539961C46AD289844F4093BA96_1560282001,06/11/2019 07:40:01 PM +0000,Traffic Hazard,"(30.372471,-97.740921)",30.372471,-97.740921,8500 N Mopac Expy Sb,ARCHIVED,06/11/2019 08:30:05 PM +0000
54D3F3517C8183E9317C62F6C01455D00160E63F_1625863561,07/09/2021 08:46:01 PM +0000,COLLISION,"(30.288555,-97.583503)",30.288555,-97.58350300000001,N Fm 973 Rd & Hog Eye Rd,ARCHIVED,07/09/2021 09:30:02 PM +0000
D1979B936C2CD632C16030D3129A53A175EBA857_1630716899,09/04/2021 12:54:59 AM +0000,COLLISION,"(30.349493,-97.529991)",30.349493,-97.52999100000001,E Us 290 Hwy Wb & Greenbury Dr,ARCHIVED,09/04/2021 02:00:03 AM +0000
7CA48B0569F515A124807357262BB8714E81FCA3_1639616847,12/16/2021 01:07:27 AM +0000,Traffic Hazard,"(30.164182,-97.692911)",30.164182,-97.692911,S Us 183 Hwy Nb & Fm 812 Rd,ARCHIVED,12/16/2021 01:25:04 AM +0000
98723B7A427F347D6A78C1EE6E00749B0EAE4E9F_1570988873,10/13/2019 05:47:53 PM +0000,Traffic Hazard,"(30.305779,-97.702833)",30.305778999999998,-97.702833,E 51st St & Mueller Blvd,ARCHIVED,10/13/2019 06:15:04 PM +0000
ADB38019446C733C064840E350C72C0A9FA975CB_1601866873,10/05/2020 03:01:13 AM +0000,Traffic Hazard,"(30.250168,-97.48543)",30.250168,-97.48543000000001,21134 Blake Manor Rd,ARCHIVED,10/05/2020 03:25:03 AM +0000
E6316CE57BDFB11AD5505C16D4769C846A54E34C_1581734640,02/15/2020 02:44:00 AM +0000,Traffic Hazard,"(30.400316,-97.673881)",30.400315999999997,-97.67388100000001,12400 N Ih 35 Nb,ARCHIVED,02/15/2020 03:20:04 AM +0000
D9D1492C96AD97F85C42C0A1B99E8CD57E8DCE2E_1650481452,04/20/2022 07:04:12 PM +0000,Traffic Hazard,"(30.383913,-97.938502)",30.383913,-97.938502,15301 Storm Dr,ARCHIVED,04/20/2022 07:50:02 PM +0000
3259CB20A537C3539F365141FA16B8651163F575_1515312879000,01/07/2018 08:14:00 AM +0000,Traffic Hazard,"(30.385016,-97.766748)",30.385015999999997,-97.76674799999999,N Capital Of Texas Hwy Nb & Spicewood Springs Rd,ARCHIVED,01/07/2018 08:30:00 AM +0000
3A8F35FDD6232E7B5FFFF2C41EAEAA7FE408C88B_1647219272,03/14/2022 12:54:32 AM +0000,COLLISION,"(30.186834,-97.603245)",30.186834,-97.603245,4544-4578 E Sh 71 Eb,ARCHIVED,03/14/2022 02:10:03 AM +0000
A72C84FF134C9898E4E2CEAEF93DC24DA61D0E30_1646696754,03/07/2022 11:45:54 PM +0000,Traffic Hazard,"(30.186348,-97.609481)",30.186348,-97.609481,E Sh 71 Eb & Ross Rd,ARCHIVED,03/08/2022 12:10:04 AM +0000
EB9E8A480710C0251EE2986C3DDFBF399A5F1FBC_1533468789,08/05/2018 11:33:09 AM +0000,Traffic Hazard,"(30.243329,-97.735064)",30.243329,-97.73506400000001,Elmhurst Dr & S Ih 35 Svrd Nb,ARCHIVED,08/05/2018 11:45:02 AM +0000
54D3F3517C8183E9317C62F6C01455D00160E63F_1524557438000,04/24/2018 08:10:00 AM +0000,Traffic Hazard,"(30.400695,-97.748892)",30.400695000000002,-97.748892,Jollyville Rd & W Braker Ln,ARCHIVED,04/24/2018 08:40:00 AM +0000
64C84E952453CD25D3097C7CFB8BA8178A0D109F_1582668482,02/25/2020 10:08:02 PM +0000,Traffic Hazard,"(30.270292,-97.754594)",30.270291999999998,-97.754594,0 W 5th St & N Lamar Blvd,ARCHIVED,02/25/2020 10:55:03 PM +0000
09F8DF3C750BF6D2D367D1934CF0488F4576DBCD_1568166160,09/11/2019 01:42:40 AM +0000,Traffic Hazard,"(30.437607,-97.567657)",30.437607,-97.567657,17606-17725 Weiss Ln,ARCHIVED,09/11/2019 01:55:03 AM +0000
F506761568D2F26EC5E68443A6AAAE857F8311A6_1583962370,03/11/2020 09:32:50 PM +0000,Traffic Hazard,"(30.325941,-97.726325)",30.325940999999997,-97.726325,600-726 W Koenig Ln,ARCHIVED,03/11/2020 11:50:03 PM +0000
D9BC87DD9580C87C7378651D4235E297EBB962ED_1585952709,04/03/2020 10:25:09 PM +0000,Traffic Hazard,"(30.180945,-97.750247)",30.180945,-97.750247,E William Cannon Dr & Meadow Lake Blvd,ARCHIVED,04/03/2020 10:45:03 PM +0000
4349011A36CEF1949436334730AD35FA3205D573_1569941718,10/01/2019 02:55:18 PM +0000,Traffic Hazard,"(30.298753,-97.793356)",30.298753,-97.793356,1603 Westlake Dr,ARCHIVED,10/01/2019 03:05:04 PM +0000
FEC3F49EB8E803BC30A24ED51FD04E89853CA09F_1574702360,11/25/2019 05:19:20 PM +0000,Traffic Hazard,"(30.294731,-97.635237)",30.294731,-97.635237,7361-7999 Loyola Ln,ARCHIVED,11/25/2019 05:40:04 PM +0000
F036D211DB09AD5A6BAD7E6BF7EDF80C7C1B9511_1580308160,01/29/2020 02:29:20 PM +0000,COLLISION,"(30.463891,-97.810622)",30.463890999999997,-97.810622,N FM 620 RD & DEERBROOK TRL,ARCHIVED,01/29/2020 02:35:05 PM +0000
3CA160CEAE9440FF85D9E90C5CFF9DA4BCCCD286_1561763970,06/28/2019 11:19:30 PM +0000,Traffic Hazard,"(30.220453,-97.622819)",30.220453000000003,-97.62281899999999,1627 S SH 130 SB,ARCHIVED,06/28/2019 11:30:04 PM +0000
03ED9F0B39F703C2F75D9CE00A84FB210C6FA885_1639457273,12/14/2021 04:47:53 AM +0000,COLLISION,"(30.285329,-97.636651)",30.285328999999997,-97.636651,8207 Canoga Ave,ARCHIVED,12/14/2021 06:40:03 AM +0000
BC95C414A842DF6B90AC3D79F1F74D551D165565_1578084174,01/03/2020 08:42:54 PM +0000,Traffic Hazard,"(30.235871,-97.728306)",30.235871000000003,-97.728306,2204 Woodland Ave,ARCHIVED,01/03/2020 08:55:03 PM +0000
CDF61942C1B0FC67819367EDC682E0C5FD5E427F_1537962386,09/26/2018 11:46:26 AM +0000,Traffic Hazard,"(30.260635,-97.674374)",30.260634999999997,-97.674374,2100 ED BLUESTEIN BLVD NB,ARCHIVED,09/26/2018 12:35:03 PM +0000
3AEC82C18CCCA37A61500A2C658E353667387D9D_1564083994,07/25/2019 07:46:34 PM +0000,Traffic Hazard,"(30.17075,-97.783806)",30.17075,-97.78380600000001,8600 S Ih 35 Sb,ARCHIVED,07/25/2019 07:55:03 PM +0000
03C342A614E0FB0E7B273BB21C094392F520AC28_1527890267000,06/01/2018 09:57:00 PM +0000,Traffic Hazard,"(30.175344,-97.780781)",30.175344,-97.780781,8100 S Ih 35 Sb,ARCHIVED,06/01/2018 10:30:00 PM +0000
FBCE66F99C809283638F344ECB3D50674EA64189_1536962757,09/14/2018 10:05:57 PM +0000,Traffic Hazard,"(30.321868,-97.694956)",30.321868,-97.694956,Cameron Rd & E Us 290 Hwy Svrd Wb,ARCHIVED,09/14/2018 10:25:02 PM +0000
C74915C0DD4057770BB5B5E0B2330CE8337BCD32_1532772729,07/28/2018 10:12:09 AM +0000,Traffic Hazard,"(30.299921,-97.716618)",30.299921,-97.71661800000001,4300 N Ih 35 Upper Deck Sb,ARCHIVED,07/28/2018 11:35:02 AM +0000
490E6F8654D79B3C7760DCF5188FCBFB9F4122A9_1566573453,08/23/2019 03:17:33 PM +0000,Traffic Hazard,"(30.22991,-97.792805)",30.229909999999997,-97.792805,Pack Saddle Pass & Western Trails Blvd,ARCHIVED,08/23/2019 03:30:04 PM +0000
26E3DE7668EB5A544AC71628C27A124C14C01688_1527451576000,05/27/2018 08:06:00 PM +0000,COLLISION,"(30.372903,-97.529712)",30.372903000000004,-97.529712,TINAJERO WAY & PERNELLA RD,ARCHIVED,05/27/2018 08:30:00 PM +0000
BC95C414A842DF6B90AC3D79F1F74D551D165565_1585873957,04/03/2020 12:32:37 AM +0000,Traffic Hazard,"(30.23495,-97.857734)",30.23495,-97.857734,W Us 290 Hwy Eb & Joe Tanner Ln,ARCHIVED,04/03/2020 12:40:04 AM +0000
77086F48B88DC80058F6E5266C6BBB1C0EB826E0_1654271924,06/03/2022 03:58:44 PM +0000,Traffic Hazard,"(30.224966,-97.724988)",30.224966,-97.724988,2501 Wickersham Ln,ARCHIVED,06/03/2022 05:20:03 PM +0000
06610FA060E114F26AD7660390D7D9864E0095D8_1518797050000,02/16/2018 04:04:00 PM +0000,Traffic Hazard,"(30.225968,-97.745872)",30.225967999999998,-97.74587199999999,3000-3500 S IH 35 SB,ARCHIVED,02/16/2018 11:35:00 PM +0000
21CB2D42D2E92D6DF6A0CE53A8E5C8884F893B07_1624049391,06/18/2021 08:49:51 PM +0000,COLLISION,"(30.252171,-97.558226)",30.252171,-97.558226,16400-16726 Fm 969 Rd,ARCHIVED,06/18/2021 09:45:03 PM +0000
B380719B3B4EE5F61892CCDBF5A0C8A16A83AAA9_1570244571,10/05/2019 03:02:51 AM +0000,COLLISION,"(30.345095,-97.576127)",30.345095,-97.576127,10193-10257 E Us 290 Hwy Eb,ARCHIVED,10/05/2019 03:10:04 AM +0000
DC543D2ABBB092D676B4E412354E0D2E0D7BF91B_1528384147000,06/07/2018 03:09:00 PM +0000,Traffic Hazard,"(30.236666,-97.822208)",30.236665999999996,-97.82220799999999,4800-4911 S MOPAC EXPY SVRD NB,ARCHIVED,06/07/2018 04:15:00 PM +0000
589426A8623F4C5968A9221251D565E029D102B9_1620590297,05/09/2021 07:58:17 PM +0000,Traffic Hazard,"(30.258003,-97.812321)",30.258003000000002,-97.812321,2430-2728 S Capital Of Texas Hwy Sb,ARCHIVED,05/09/2021 08:15:02 PM +0000
76635F43096F776168A3A73F979FEB2F2C885B00_1569123376,09/22/2019 03:36:16 AM +0000,Traffic Hazard,"(30.167354,-97.659302)",30.167354,-97.659302,Burleson Rd & S Fm 973 Rd,ARCHIVED,09/22/2019 05:10:04 AM +0000
BCA0E8B2B9EA6D1E0BDEB6541E23707A14E1F28F_1603317062,10/21/2020 09:51:02 PM +0000,Traffic Hazard,"(30.435356,-97.678983)",30.435356,-97.678983,1903 MARGALENE WAY,ARCHIVED,10/21/2020 10:15:03 PM +0000
AA15E7B810A9A4F8365AF533AA9D990872E0417F_1607725725,12/11/2020 10:28:45 PM +0000,COLLISION,"(30.46618,-97.596957)",30.466179999999998,-97.59695699999999,18666 Limestone Commercial Dr,ARCHIVED,12/11/2020 10:35:03 PM +0000
23C48E1AA4867FD335AC3497FA1061DE28CC7819_1536488246,09/09/2018 10:17:26 AM +0000,Traffic Hazard,"(30.283708,-97.655652)",30.283708,-97.655652,6600-6916 Fm 969 Rd,ARCHIVED,09/09/2018 10:30:03 AM +0000
8B62E9BF889637023EC40BDA71AD6F24EE443C1A_1526645449000,05/18/2018 12:10:00 PM +0000,Traffic Hazard,"(30.407991,-97.674716)",30.407991,-97.674716,12600 N IH 35 SB,ARCHIVED,05/18/2018 12:25:00 PM +0000
780E202B137A715C8D1B159E4E1540323203CDD8_1570836714,10/11/2019 11:31:54 PM +0000,COLLISION,"(30.14823,-97.874654)",30.148229999999998,-97.874654,3506 Bliss Spillar Rd,ARCHIVED,10/12/2019 12:25:04 AM +0000
F19483C6A9FBACFEBFF05EB372439D8C0403745F_1522350791000,03/29/2018 07:13:00 PM +0000,Traffic Hazard,"(30.353836,-97.726011)",30.353835999999998,-97.726011,MULLEN DR & W ANDERSON LN,ARCHIVED,03/29/2018 07:45:00 PM +0000
ABCD1C5876F36174110775438923CE78ACBF8594_1607128280,12/05/2020 12:31:20 AM +0000,COLLISION,"(30.318216,-97.994474)",30.318215999999996,-97.994474,W SH 71 & VAIL DIVIDE,ARCHIVED,12/05/2020 12:40:03 AM +0000
DE62D8119CFAFFD3639CDD8A8DEEA6A2A0EA7633_1624746108,06/26/2021 10:21:48 PM +0000,Traffic Hazard,"(30.394246,-97.579796)",30.394246000000003,-97.579796,14200-14724 N Sh 130 Sb,ARCHIVED,06/26/2021 10:30:03 PM +0000
4E999D40954C92BF50A6B99FA69B04A76E9F55C3_1542343229,11/16/2018 04:40:29 AM +0000,COLLISION,"(30.457632,-97.666692)",30.457632,-97.666692,16000 N Ih 35 Nb,ARCHIVED,11/16/2018 04:50:04 AM +0000
AEEF1B612C266FDBBD09EF5C274E670DF0718AD7_1529296019,06/18/2018 04:26:59 AM +0000,Traffic Hazard,"(30.237614,-97.823025)",30.237614,-97.823025,0 S Mopac Sb To W Us 290 Wb Ramp,ARCHIVED,06/18/2018 05:40:04 AM +0000
06072EB4F0454CBD924930E1FD2F06787E77D416_1652919502,05/19/2022 12:18:22 AM +0000,COLLISION,"(30.477648,-97.9521)",30.477648,-97.9521,19403-19420 FM 1431 RD,ARCHIVED,05/19/2022 01:25:02 AM +0000
401A71AFFC7E0682EE781768CE2BB2DEE29319E9_1649675253,04/11/2022 11:07:33 AM +0000,Traffic Hazard,"(30.43464,-97.654134)",30.43464,-97.654134,501-637 W Wells Branch Pkwy,ARCHIVED,04/11/2022 11:45:03 AM +0000
7D5067934C8A2B1555869FB30AAC52562CCD6BD1_1571229989,10/16/2019 12:46:29 PM +0000,Traffic Hazard,"(30.256093,-97.610324)",30.256093,-97.610324,11600-12224 FM 969 RD,ARCHIVED,10/16/2019 12:55:02 PM +0000
B6808C6A6514680B9D8425C63148958350B9EAF6_1507879378000,10/13/2017 07:22:00 AM +0000,Traffic Hazard,"(30.179337,-97.796074)",30.179337,-97.796074,8400 S 1st St,ARCHIVED,05/18/2018 01:00:00 AM +0000
5EA0DF5C7A2580D149B68754A35EAB0C0DD18CC3_1567164813,08/30/2019 11:33:33 AM +0000,COLLISION,"(30.152424,-97.767285)",30.152424,-97.767285,E SLAUGHTER LN & BLUFF SPRINGS RD,ARCHIVED,08/30/2019 12:20:03 PM +0000
2B87DED29A871F25367D27E201897686FF4F6B0C_1511798607000,11/27/2017 04:03:00 PM +0000,Traffic Hazard,"(30.413218,-97.690618)",30.413218,-97.690618,Metric Blvd & W Parmer Ln,ARCHIVED,11/27/2017 06:00:00 PM +0000
5070BE49E5B2AEE2297A3F986768A4AA0E7B1442_1626907945,07/21/2021 10:52:25 PM +0000,COLLISION,"(30.296311,-97.830544)",30.296311,-97.83054399999999,6100-6325 Fm 2244 Rd,ARCHIVED,07/21/2021 11:25:03 PM +0000
BFBF712F9985A2F57F13FF1F56DCB6F5921A3B49_1616906405,03/28/2021 04:40:05 AM +0000,Traffic Hazard,"(30.376827,-97.501459)",30.376827000000002,-97.501459,14700-14959 BOIS D ARC RD,ARCHIVED,03/28/2021 05:15:03 AM +0000
58A2AF869FDA42032912254F13E954E3756303FD_1515442311000,01/08/2018 08:11:00 PM +0000,Traffic Hazard,"(30.386093,-97.615629)",30.386093,-97.615629,4800-blk E HOWARD LN,ARCHIVED,01/09/2018 02:45:00 AM +0000
4758520F4C2D237EA28E5E67F237DE4D96276C85_1530293976,06/29/2018 05:39:36 PM +0000,Traffic Hazard,"(30.324362,-97.749896)",30.324362,-97.74989599999999,2705 W 49th St,ARCHIVED,06/29/2018 05:55:02 PM +0000
88BC6A0EFDFDA3DDD001177E6317A7D44ECC5D81_1544235098,12/08/2018 02:11:38 AM +0000,Traffic Hazard,"(30.271633,-97.796276)",30.271633,-97.796276,3100-blk BEE CAVES RD,ARCHIVED,12/08/2018 02:50:03 AM +0000
0D0B359CF59B0F9E0BA32C31996184FD19B470F3_1568142790,09/10/2019 07:13:10 PM +0000,Traffic Hazard,"(30.262556,-97.627556)",30.262556,-97.62755600000001,4510-blk Aristocrat Dr,ARCHIVED,09/10/2019 07:45:06 PM +0000
D1979B936C2CD632C16030D3129A53A175EBA857_1622601159,06/02/2021 02:32:39 AM +0000,Traffic Hazard,"(30.416754,-97.576283)",30.416753999999997,-97.57628299999999,Cameron Rd & E Pecan St,ARCHIVED,06/02/2021 02:55:03 AM +0000
932FD8564738BF120BEF9EB721FEAC947797C99F_1567559660,09/04/2019 01:14:20 AM +0000,COLLISION,"(30.433367,-97.890219)",30.433366999999997,-97.89021899999999,FM 2769 RD & POCOHONTAS TRL,ARCHIVED,09/04/2019 01:55:03 AM +0000
366ED27E3ED6AB3618F8E6CBFF6D423B53BC459D_1633028969,09/30/2021 07:09:29 PM +0000,COLLISION,"(30.220509,-97.758314)",30.220509000000003,-97.758314,500 E Ben White Blvd Svrd Wb,ARCHIVED,09/30/2021 07:20:03 PM +0000
BFAC6A4B8FAC8CC5337C3E58459324C560CFEA67_1584075804,03/13/2020 05:03:24 AM +0000,Traffic Hazard,"(30.220088,-97.758746)",30.220088,-97.758746,501 E Ben White Blvd Eb,ARCHIVED,03/13/2020 05:50:03 AM +0000
